sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
This was because the track was friction less.,P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And some of the changes that happened when the cart went down the initial drop were the PE and the KE almost canceled out another.,P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The car was moving the PE went down and the KE got larger.,P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
For example if the PE was 100 the KE would be zero.,P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
As the car goes down the hill the PE starts to decrease while the KE increases and the by the end of the ride the KE would be 100 and the KE will go down to 0.,P1_06_14_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
When you have greater mass it will always effect the PE and KE.,P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, my data shows higher the mass higher the energy.",P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"50kg car mass it equal to 2448J PE, 40kg is equal to 1958J PE meaning more mass more energy.",P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height of my roller coaster design is 5 meters.,P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The law of conservation of PE is 9.8.,P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
To find the PE you have to times the mass and the height times 9.8.,P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"To fine the conservation of KE is, mass times speed times speed divide by two.",P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height of my roller coaster design is 5 meters.,P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because the relationship between height and energy is direct, and when the height of the drop increases the TE increases.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when I tested the drop height of 2m, the PE at the top was 977 Joules at the top.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When I increased the height to 5m, the PE increased to 2443 Joules.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Both PE and TE increase when the height increased.,P1_06_17_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"As for KE, when I test the drop height of 2m, the KE at the bottom was 977 Joules.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When I increased the height to 5m, the KE increased to 2442 Joules.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Next, I noticed that PE+KE=TE.",P1_06_17_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"For instance, when my height was set to 2m, the TE was 977, the KE at the bottom was 977, but the PE was 0.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When my height was set to 5m, the TE was 2443, meaning the KE at the bottom was 2442, and the PE is 1.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This shows that the more PE and KE, the more TE you have.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I will be making the height of my hill 3m.,P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"One reason I am doing this is because as the car goes down the roller coaster, the KE increases but the PE decreases.",P1_06_17_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is an example of an inverse relationship.,P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the top of the drop, all the energy is PE, but as the car moves down the KE rises just as much as the PE falls.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when my height was 5m for the drop, the PE started as 2443, and the KE as 0.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When my car went down the drop, the PE lowered to 0, but the KE rose to 2443.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This data also shows us how energy is transformed into PE to KE as the roller coaster goes along the track, but no energy is ever lost.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When the TE remained as 2443 during the trial for 5m drop, this proves the Law of Conservation of Energy.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"No energy is lost or created, it is just transferred into PE or KE.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Another reason I will set my hill height as 3m is so the car will have enough energy to make it over the hill.,P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"As I tested relationships between height of the drop and hill, the only trial that successfully made it to the end was when the hill height was lower than the drop height.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"For instance when the drop height was 3.5m, the car only made it to the end when the hill height was 2m.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When the hill was 5m or 3.5m, the car did not make it to the end.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So that is why my drop height will be 5m and my hill height will be 3m- since the hill height is less than my drop height.,P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Lastly I want my mass of the car to be pretty high because the more mass you have, the more TE you have.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"For instance, when I had 40kg as my mass, my PE at the top was 1955.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When I increased the mass to 60kg, my PE increased to 2933.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I want to make sure I have enough energy to make it to the end and increasing mass will increase the energy, including both KE at the bottom and PE at the top.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height of my roller coaster design is 5 meters.,P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because the relationship between height and PE is direct, and when the height of the drop increases the TE increases.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Next, I noticed that PE+KE=TE.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"No matter what, the TE remained the same throughout the entire trial.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The TE will continue to remain the same as long as the variables are kept consistent during that trial.,P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"No energy is lost or created, it is just transferred into PE or KE.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"For instance, when the drop height was 3.5m, the car only made it to the end when the hill height was 2m.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"So that is why my drop height will be 5m and my hill height will be 3m, since the hill height is less than my drop height.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Lastly, I want the mass of the car to be pretty high because the more mass you have, the more TE you have.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
