sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
"This is because our loops, hills, and turns need enough speed from the initial drop to get to the end of the coaster.",P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The height of the drop relates to the PE because if you make the height higher than the PE is going to be higher but if it's lower then the PE is going to be lower.,P1_07_15_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The height relates to the KE because at the bottom of the initial drop, since the height was 3 meters the KE is going to be a lot larger than the PE.",P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when I tested the drop height of 3 meters, the PE was 1446 joules.",P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When i increased the height to 4, it was 1955 joules, the PE increase at 549 joules.",P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
As the cart was going down the initial drop the PE was going lower and the KE was going higher.,P1_07_15_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"But when we added friction the PE at the top while it was moving was less without friction, and vise versa for KE.",P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The energy transformation changed when the height of the roller coaster changed.,P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
If the cart was in the middle of the initial drop and the bottom of the initial drop then the energy would transfer from more PE to more KE.,P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Some similarities I observed with the initial drop height and hill height was the same thing but with smaller numbers.,P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
That's because if the hill is taller than the initial drop then the cart wouldn't make it over the hill it would just go back and keep on going back and forth because of the friction.,P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"The relationship between PE, KE, and mass was the higher the mass and the drop height made the PE or KE change in the amount of energy they had.",P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height of my roller coaster design is 3 meters.,P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The energy transformation changed when the height of the roller coaster was higher or lower.,P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Mass affects the energy of a roller coaster.,P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Depending on how much mass the cart has, at the initial drop the potential energy goes up.",P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But if the mass is less the potential energy goes down.,P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The law of conservation of energy, cannot be created or destroyed.",P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
