sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
The total energy will always be the same as whatever you start with no matter if you start will PE or KE becasue the energy has no where to go so the total energy will remain the same.,P1_06_16_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
As you go down the drop the PE drops and then the KE rises because your being moved.,P1_06_16_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
Most often being transferred into KE this is why the total energy will stay the becasue the energy does go away and KE doesnt just appear.,P1_06_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: One recommendation I want to make to the Gonzales family is to have the initial drop height be 5 meters, so that the coaster car will have enough energy to safely make it through the entire ride.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because height and energy have a direct relationship, meaning when one goes up the other does too.",P1_07_01_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"My data shows this because when the drop height was 5 m, the PE was 2,688 J, but when I decreased the initial drop height to 4 meters, the PE decreased to 2,150 J.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"You want to make sure you have enough energy for the whole ride, so you want to have a big TE.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"TE is found when you add the PE and KE together, meaning you want to have a good amount of each when you can.",P1_07_01_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"One way to create a bit more energy is to increase the mass of the coaster car, because like height and energy, mass and energy also have a direct relationship.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"This is seen in my data because when my car mass was 60 kg, the TE was 2,934 J, but when I decreased the mass of the car to 50 kg, the TE was 2,445 J.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
One thing to be aware of is how PE and KE can convert from one to the other as the car is moving.,P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
PE will be greater when there is more height and KE will be greater when there is more motion.,P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The energy can convert, or transform, from one energy type to another because according to the Law of Conservation of Energy, energy cannot be created nor destroyed, giving it no other option than to transform into a different type of energy.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
The last recommendation I have is to make the hill height less than the initial drop height so the car is able to safely make it up the hill.,P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"The reason this is needed is because if the heights of the hill and the initial drop are equal, the car won't have enough energy to make it up the hill, because energy can't be created.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is shown in my data because when I had a hill height of 4 m, the car had 529 J of KE, but when I decreased the hill height to 3 m, the car had 1068 J of KE.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This shows that the greater the hill height, the less energy the car will have, meaning we want a low enough hill height for the energy to make it all the way up the hill safely.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Those are my recommendations for what we should do with the roller coaster.,P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: One recommendation I want to make to the Gonzales family is to have the initial drop height be 5 meters, so that the coaster car will have enough energy to safely make it through the entire ride.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
You want to make sure you have enough energy for the whole ride.,P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This means that you want to have a large TE, or total energy, which is the sum of the PE and KE, so the car can make it all the way through the ride.",P1_07_01_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"One way to have more energy is to increase the mass of the coaster car, because like height and energy, mass and energy also have a direct relationship.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
